2019-04-04 22:10:53,994 INFO: photo_counter, lat, lon, direct1, direct2, water_per, cloud_per, land_per, season
2019-04-04 23:08:32,973 INFO: 113,[4.0, 24.0, 46.4],[171.0, 20.0, 21.9],W,N,6.7,15.2,78.1,night
2019-04-04 23:09:03,436 INFO: 114,[5.0, 58.0, 54.5],[170.0, 12.0, 52.7],W,N,0.1,19.3,80.6,night
2019-04-04 23:09:33,943 INFO: 115,[7.0, 29.0, 50.9],[169.0, 7.0, 9.2],W,N,4.9,8.9,86.2,night
2019-04-04 23:10:07,119 INFO: 116,[9.0, 3.0, 36.8],[167.0, 58.0, 41.6],W,N,5.8,26.0,68.2,night
2019-04-04 23:10:37,563 INFO: 117,[10.0, 43.0, 8.3],[166.0, 45.0, 4.6],W,N,37.8,12.9,49.4,night
2019-04-04 23:11:07,950 INFO: 118,[12.0, 13.0, 18.7],[165.0, 37.0, 22.0],W,N,6.5,6.9,86.6,night
2019-04-04 23:11:38,321 INFO: 119,[13.0, 46.0, 7.9],[164.0, 26.0, 29.5],W,N,12.3,3.3,84.4,night
2019-04-04 23:12:08,724 INFO: 120,[15.0, 15.0, 33.8],[163.0, 16.0, 54.2],W,N,15.0,5.0,80.0,night
2019-04-04 23:12:39,198 INFO: 121,[16.0, 44.0, 33.1],[162.0, 6.0, 12.4],W,N,13.2,15.3,71.5,night
2019-04-04 23:13:09,625 INFO: 122,[18.0, 15.0, 59.2],[160.0, 51.0, 51.6],W,N,6.1,8.9,85.1,night
2019-04-04 23:13:40,006 INFO: 123,[19.0, 43.0, 54.7],[159.0, 38.0, 31.6],W,N,27.4,3.4,69.2,night
2019-04-04 23:14:10,211 INFO: 124,[21.0, 14.0, 7.4],[158.0, 21.0, 10.3],W,N,10.7,0.5,88.7,day
2019-04-04 23:14:40,494 INFO: 125,[22.0, 40.0, 44.3],[157.0, 4.0, 38.6],W,N,34.0,15.2,50.8,night
